Probe_ID	bitset_0
cg00561739_BC21	34359738368
cg00562118_TC21	134217728
cg00563832_BC11	2147483650
cg00563892_BC11	34359738368
cg00565651_TC21	16
cg00565674_TC21	128
cg00566532_TC21	537001984
cg00567749_BC21	270360
cg00567824_TC11	32768
cg00570498_TC21	563018672898048
cg00570498_TC22	563018672898048
cg00570498_TC23	563018672898048
cg00570628_TC21	268435456
cg00570635_BC21	1073741824
cg00571354_BC21	140746078289936
cg00571466_TC21	4096
cg00572487_BC11	8397136
cg00573667_TC21	17592186044416
cg00574958_BC21	34359803904
cg00574958_BC22	34359803904
cg00574958_BC23	34359803904
cg00574958_BC24	34359803904
cg00575297_BC21	17592186044417
cg00575665_TC21	137707388928
cg00575846_BC21	1099511627776
cg00577167_TC21	2359296
cg00577274_BC21	549755813888
cg00577935_TC21	8796629893120
cg00579213_BC21	128
cg00579706_BC21	134217856
cg00580856_TC11	2048
cg00581063_BC21	134217728
cg00581603_BC21	274877907073
cg00582337_TC11	281492156579840
cg00583328_BC21	1048576
cg00584000_TC11	140806207832064
cg00584207_TC11	8192
cg00587342_BC21	563018672898048
cg00589181_BC21	8589942784
cg00589699_BC21	1040
cg00590063_BC11	262144
cg00590620_TC21	268500993
cg00592440_TC21	16
cg00593048_TC21	2199092723712
cg00593111_TC21	16384
cg00593243_TC21	87960932319232
cg00594167_TC21	4096
cg00594866_TC11	17592188141568
cg00594880_BC21	8192
cg00596686_BC11	274877906944
cg00597076_TC21	8594128896
cg00597139_TC21	131072
cg00598013_BC11	4194304
cg00598195_BC21	16
cg00598235_TC21	100664320
cg00598301_TC21	1
cg00598693_BC21	1073745920
cg00599273_TC21	556198400000
cg00599914_TC21	100663296
cg00600454_TC21	32768
cg00601174_TC21	8192
cg00601429_BC21	1024
cg00602002_TC21	17592186044416
cg00602010_TC21	17592186044416
cg00602027_BC11	17592186044416
cg00602035_BC21	17592186044416
cg00602064_TC11	17592186044416
cg00602066_TC11	17592186044416
cg00602068_TC21	17592186044416
cg00602074_BC21	17592186044416
cg00604334_TC21	1073873152
cg00604410_BC21	96757023375360
cg00605127_BC21	17660922298368
cg00605342_TC21	1048576
cg00605470_BC21	68719477760
cg00606069_TC21	1024
cg00606662_TC21	8589950976
cg00609333_BC21	2199023255552
cg00609392_BC21	2048
cg00609505_BC11	2048
cg00609834_BC21	268435456
cg00610508_BC11	8589950976
cg00612672_TC21	541065216
cg00614503_TC21	70368744177664
cg00616028_TC21	131072
cg00617504_TC21	2
cg00618183_TC21	1048576
cg00618291_BC21	8796093022208
cg00618312_BC11	33570816
cg00618396_TC21	2147483648
cg00619978_BC21	268435456
cg00620112_TC21	70368744243201
cg00620364_BC11	524288
cg00621289_TC21	536870912
cg00621583_BC11	290271069733184
cg00622105_TC21	4194304
cg00622677_BC21	1048576
cg00623119_TC21	562951027163137
cg00623437_BC21	134217728
cg00623727_BC21	285212704
cg00624834_BC11	562949953421312
cg00625963_BC21	549772592258
cg00626314_TC21	140737563852802
cg00626977_TC21	68719738880
cg00628228_BC21	2
cg00629083_BC21	2147483648
cg00629172_TC11	2147483648
cg00630323_TC21	17179869184
cg00631165_TC11	1024
cg00636277_TC21	16
cg00636735_TC21	141836999983168
cg00637687_BC11	137438953472
cg00638280_TC21	67108864
cg00639010_BC21	68719476744
cg00639224_TC21	70437463654528
cg00639286_BC11	2199023256576
cg00640258_TC21	1048576
cg00641002_TC21	268435520
cg00642209_BC11	67108864
cg00642274_TC21	4202498
cg00643984_BC21	32768
cg00644390_BC11	1073741824
cg00644890_TC11	1073741824
cg00645593_TC11	281474976718848
cg00645897_BC11	131072
cg00646179_TC21	1099511627776
cg00646555_TC21	1099645845504
cg00647820_BC21	100663296
cg00648434_BC21	277025394688
cg00648588_BC11	277025394688
cg00648590_BC21	277025394688
cg00648636_TC21	277025394688
cg00648677_BC21	277025394688
cg00648720_TC21	277025394688
cg00648919_TC21	8804682956800
cg00649794_BC21	68719476736
cg00650058_TC21	137438953472
cg00650386_TC21	16777216
cg00651363_TC21	16384
cg00652942_BC21	140737488355328
cg00653312_BC11	35185446010880
cg00653339_BC21	268435524
cg00653599_TC21	136314880
cg00653656_TC11	136314880
cg00655307_TC21	562949953421312
cg00658427_BC21	536870912
cg00660167_BC11	537133056
cg00661732_BC21	65536
cg00661777_BC21	1024
cg00661777_BC22	1024
cg00661777_BC23	1024
cg00661777_BC24	1024
cg00662232_BC21	140737488355328
cg00663584_BC21	135168
cg00664743_TC21	1048576
cg00666422_BC21	1
cg00666463_BC11	8192
cg00666470_BC21	8192
cg00667426_TC11	1048576
cg00667525_BC21	8192
cg00668377_BC21	550832717824
cg00668493_TC21	550832717824
cg00668559_TC21	17592186044416
cg00668576_BC21	550832717824
cg00668620_BC21	550832717824
cg00668627_TC11	550832717824
cg00668684_BC11	550832717824
cg00668747_TC21	550832717824
cg00668748_BC11	550832717824
cg00668758_BC21	550832717824
cg00668759_TC11	550832717824
cg00669698_TC21	274877972608
cg00670286_TC11	134283268
cg00670714_BC21	8858370048
cg00670721_TC21	35192962023424
cg00671225_BC21	68719476736
cg00672228_TC21	141046726066176
cg00674204_TC11	2147651584
cg00674440_TC21	64
cg00674456_TC21	70368744177664
cg00674896_BC21	268435456
cg00676304_TC11	134217728
cg00676801_TC21	75497474
cg00678417_TC21	67108864
cg00680389_BC11	68820140032
cg00681900_BC11	262144
cg00682125_TC21	134217728
cg00683196_TC11	1048576
cg00683276_BC21	309237678208
cg00683496_BC21	8192
cg00683731_TC21	1048576
cg00683732_TC21	1048576
cg00686429_TC21	8388610
cg00688546_BC21	7516196864
cg00688819_TC21	1344
cg00689225_TC21	158329758285824
cg00689775_TC21	274877906944
cg00692872_BC11	4398583517184
cg00693004_BC11	562951027163137
cg00693253_TC21	9728
cg00695416_BC21	562949953486848
cg00696647_TC21	512
cg00696763_TC21	262144
cg00696985_TC21	140737489469440
cg00697057_BC21	128
cg00697095_TC21	16
cg00701064_TC21	35184372137984
cg00701951_TC21	8704
cg00702413_BC11	2474974904320
cg00704126_TC21	2
cg00704359_TC21	281474976710656
cg00704780_TC21	2359296
cg00704909_BC21	1101659111424
cg00704970_TC21	549755813888
cg00705142_TC21	16
cg00705576_TC21	128
cg00705730_BC21	536870912
cg00706191_BC11	8208
cg00706191_BC21	8208
cg00707350_BC21	4398046511104
cg00707446_TC21	67108864
cg00707452_BC21	67108864
cg00707593_BC21	4398046511104
cg00707889_BC21	4398046511104
cg00708486_BC21	721279711707200
cg00708710_BC11	4398046511104
cg00708791_BC11	4398046511104
cg00708916_TC21	4398046511104
cg00709175_BC21	70919573733392
cg00711678_BC11	2097152
cg00711744_TC11	131072
cg00711855_BC21	131072
cg00713400_BC11	536870912
cg00715820_TC21	34359738369
cg00716083_BC21	33792
cg00716680_TC21	549755813888
cg00716903_BC11	549755813888
cg00717010_TC21	549755813888
cg00717087_BC11	549755813888
cg00717153_BC11	549755813888
cg00717208_BC11	549755813888
cg00717247_BC21	549755813888
cg00718029_BC21	1048576
cg00718721_BC11	1
cg00718883_TC21	524288
cg00719067_TC21	268435456
cg00719568_BC21	33554432
cg00719899_BC21	34359738368
cg00720707_BC21	8589950976
cg00720997_TC21	134217728
cg00721740_TC21	1048576
cg00721746_BC11	1048576
cg00722891_BC11	163840
cg00723875_TC21	135168
cg00723905_TC21	1
cg00725213_BC21	17592458674192
cg00728125_TC21	268435456
cg00729049_TC21	567347999932416
cg00729699_BC21	1048576
cg00730561_BC21	34359738368
cg00730653_TC11	268435456
cg00731304_BC21	16777216
cg00734075_TO11	4398046511104
cg00734124_BC21	49152
cg00735574_BC11	70437463654528
cg00735611_TC21	16
cg00736406_TC21	1073741824
cg00736744_BC21	17592269932544
cg00737593_TC21	550832717824
cg00738178_TC21	274877907073
cg00738869_BC21	16
cg00739120_TC21	4398048935936
cg00739471_TC21	20
cg00740389_BC11	67108864
cg00741582_BC21	549755813890
cg00741582_TC21	549755813890
cg00741600_BC11	536870912
cg00741986_TC21	17592186044416
cg00742744_TC21	2097152
cg00744463_TC21	4194304
cg00747849_BC21	2097153
cg00748195_TC21	562949953422848
cg00748599_TC21	274877906944
cg00748640_TC21	268435456
cg00748718_BC21	1
cg00750518_TC21	2097152
cg00751179_BC21	8796093022208
cg00751288_BC21	68719476736
cg00751881_TC21	135169
cg00751882_TC21	135169
cg00751894_BC11	135169
cg00751896_TC21	135169
cg00751897_BC11	135169
cg00751898_TC11	135169
cg00751901_BC21	135169
cg00753337_BC21	135168
cg00753714_TC21	281474976710656
cg00753924_TC21	70437463654528
cg00755375_BC11	16384
cg00756032_BC21	8589934592
cg00756450_BC21	262144
cg00756518_TC21	32768
cg00757413_TC21	32768
cg00758317_BC11	70368744177664
cg00758533_BC21	35184908959744
cg00759022_TC21	140737622581248
cg00760272_TC21	128
cg00762029_TC21	100664320
cg00762678_TC21	16384
cg00763594_BC21	16384
cg00763679_TC21	2359296
cg00764894_TC21	2048
cg00765144_BC21	4398046511104
cg00765653_BC11	1099511627776
cg00765705_BC11	290271069782016
cg00765737_TC11	8589943808
cg00767442_TC21	2097152
cg00767644_BC11	1073741824
cg00768827_BC21	8192
cg00768828_BC21	8192
cg00769590_TC21	281474976710656
cg00769843_BC11	34359738369
cg00771049_TC11	1073741824
cg00771084_BC21	536870912
cg00771975_TC21	2
cg00772091_BC21	2147614720
cg00772918_TC21	2359552
cg00773370_TC11	49152
cg00773370_TC21	49152
cg00773405_BC21	134217728
cg00774089_TC21	17592186044420
cg00774529_BC11	274877907073
cg00774600_TC21	8796093022208
cg00775909_TC21	68853694464
cg00776782_BC11	274882117632
cg00777268_BC21	2147483648
cg00777537_BC21	49152
cg00777895_TC11	137438953472
cg00779206_TC21	140737488666624
cg00779924_TC21	1056
cg00780520_TC21	68719476736
cg00781298_BC21	67159042
cg00781795_TC21	2097152
cg00781817_BC21	131072
cg00784009_BC21	140738563149824
cg00784161_TC21	16384
cg00784581_BC11	562949953424384
cg00785482_BC21	16
cg00785760_TC21	131072
cg00786585_TC21	274877907072
cg00786597_BC21	274877907072
cg00786598_TC21	274877907072
cg00786601_BC21	274877907072
cg00788739_TC21	4294967296
cg00789484_TC21	1048576
cg00789960_BC21	131072
cg00790071_BC21	562949978587136
cg00790439_BC21	17592186045440
cg00790535_TC21	87961014108160
cg00792863_BC21	536870912
cg00794038_BC21	52776558134272
cg00794853_TC21	270532612
cg00795503_TC21	16
cg00796233_TC21	16777216
cg00796552_TC21	16384
cg00797346_TC21	131072
cg00797500_TC21	4398046511104
cg00798643_TC21	2048
cg00799144_BC21	1048576
cg00799539_TC21	32768
cg00799539_TC22	32768
cg00799984_BC21	68725768196
cg00800031_BC11	275951714436
cg00800141_TC11	8589950976
cg00800196_BC21	275951714436
cg00801568_BC11	4096
cg00801571_BC21	70368744179200
cg00801571_BC22	70368744179200
cg00801571_BC23	70368744179200
cg00801571_BC24	70368744179200
cg00801598_BC21	8589934592
cg00802297_BC21	1056
cg00802337_BC11	1056
cg00804073_TC21	1048576
cg00805079_TC21	140737488356864
cg00806259_TC21	16384
cg00807366_BC21	16384
cg00807871_TC11	32
cg00809147_BC11	8192
cg00809377_TC21	8592064512
cg00809820_TC21	1048576
cg00809888_TC11	35184372088832
cg00810572_BC21	87960930222080
cg00810926_TC21	87960930222080
cg00810944_BC11	87960930222080
cg00811083_BC21	87960930222080
cg00811132_TC21	16
cg00811145_BC21	87960930222080
cg00811159_TC21	87960930222080
cg00811364_BC11	87960930222080
cg00811815_BC11	87960930222080
cg00811946_BC21	66561
cg00812329_BC11	87960930222080
cg00812391_BC21	87960930222080
cg00812451_BC21	87960930222080
cg00812474_BC11	87960930222080
cg00812516_TC21	87960930222080
cg00812645_TC21	87960930222080
cg00813162_TC11	20
cg00813509_BC11	290271069782016
cg00814213_BC21	1048576
cg00814580_TC21	536870912
cg00814607_TC21	536870912
cg00814733_BC11	281543968817226
cg00815176_TC21	512
cg00815201_BC21	512
cg00815353_TC21	512
cg00815544_TC11	512
cg00815742_BC21	512
cg00816515_TC21	268435456
cg00816609_BC21	8192
cg00817464_BC21	2098176
cg00817713_BC21	65540
cg00818853_BC11	263168
cg00819078_TC21	16384
cg00819417_TC21	537395216
cg00819441_TC21	4398046511104
cg00819441_TC22	4398046511104
cg00819441_TC23	4398046511104
cg00819441_TC24	4398046511104
cg00820065_BC21	32
cg00820581_TC21	1073741824
cg00822361_TC21	562949953421312
cg00822539_TC21	1099511627776
cg00826902_BC21	68719476736
cg00828602_BC21	17179877376
cg00828762_TC21	281474976710656
cg00829278_TC21	17660916015168
cg00831127_TC21	268435456
cg00831931_TC21	17179869184
cg00833471_TC11	134217728
cg00833633_TC21	134217728
cg00833702_BC11	134217728
cg00833777_TC21	1024
cg00833803_TC21	134217728
cg00833893_TC21	562949953421312
cg00833898_BC11	134217728
cg00833915_BC21	134217728
cg00834143_TC11	134217728
cg00834172_TC11	134217728
cg00834210_TC21	134217728
cg00834536_TC21	8589950976
cg00835001_BC21	134217728
cg00835105_TC11	134217728
cg00835163_TC11	134217728
cg00835227_BC11	134217728
cg00835252_BC11	134217728
cg00835564_TC11	134217728
cg00835765_BC21	134217728
cg00835826_BC11	134217728
cg00835861_BC21	134217728
cg00836075_TC21	134217728
cg00836087_BC11	134217728
cg00836230_BC21	134217728
cg00836272_BC21	536870912
cg00836308_TC21	4398046511104
cg00836482_TC11	274877907072
cg00837315_TC21	562949953421312
cg00837341_BC11	562949953421312
cg00838379_BC21	1024
cg00839844_BC21	79164837199936
cg00840403_TC21	262144
cg00840725_TC21	8589942784
cg00840770_TC21	70368744177664
cg00841111_TC21	268435456
cg00842076_TC21	131072
cg00843452_TC21	274877907072
cg00844308_BC21	140737488356864
cg00844308_BC22	140737488356864
cg00845883_TC21	268435456
cg00846580_BC11	562949953421313
cg00848007_BC21	134217730
cg00849955_TC21	70368744179200
cg00849990_BC11	140737488355328
cg00850756_TC11	140806213074950
cg00851532_BC21	274877906944
cg00852398_BC11	4398046511104
cg00852398_BC12	4398046511104
cg00854314_TC21	103055424
cg00855486_BC21	1048576
cg00855901_BC21	234881024
cg00856273_TC21	70368744177664
cg00859277_TC21	16
cg00859858_TC21	17592186044416
cg00860808_TC11	567347999932416
cg00862016_TC21	268435456
cg00862408_TC21	9345848836096
cg00862597_TC21	4194304
cg00863893_TC11	1088
cg00864954_TC21	2147483648
cg00865973_BC21	67108864
cg00866967_TC11	2359296
cg00867472_TC21	2148532224
cg00868123_TC21	562958551811073
cg00869534_BC11	1075838977
cg00869799_BC11	1075838977
cg00869942_TC21	1075838977
cg00870034_TC21	1075838977
cg00870036_BC21	1075838977
cg00870037_TC21	1075838977
cg00870849_TC21	134217728
cg00871207_BC21	4398046511104
cg00871698_TC11	8192
cg00871862_BC21	262144
cg00873906_TC21	77309411328
cg00873906_TC22	77309411328
cg00873906_TC23	77309411328
cg00873974_BC11	4398046511104
cg00875696_BC21	1024
cg00876191_BC21	33554434
cg00876694_TC21	65568
cg00877964_BC21	35185445879808
cg00879184_BC11	4398046511104
cg00879601_BC11	32768
cg00880115_TC21	32768
cg00880117_TC21	32768
cg00880124_BC21	32768
cg00880159_TC21	32768
cg00880231_TC11	32768
cg00880266_BC11	32768
cg00880325_BC21	32768
cg00880358_TC21	32768
cg00880523_TC11	32768
cg00880524_BC21	32768
cg00880570_BC21	32768
cg00880580_BC21	32768
cg00880619_BC11	32768
cg00880753_BC11	32768
cg00880847_BC21	32768
cg00881185_BC21	67108864
cg00881930_BC21	32768
cg00881986_BC11	32768
cg00882611_BC21	2147483648
cg00883379_BC11	1076101120
cg00883689_TC21	8796629893120
cg00884093_TC11	540672
cg00884805_TC21	512
cg00886559_TC21	8388608
cg00886695_BC21	536870912
cg00886961_TC21	8388608
cg00887198_TC21	8388608
cg00888867_BC21	17592269932544
cg00889025_BC11	17592269932544
cg00889304_BC11	17592269932544
cg00889471_TC21	17592269932544
cg00889492_TC21	17592269932544
cg00889759_TC21	17592269932544
cg00889845_TC21	17592269932544
cg00889949_TC21	17592269932544
cg00890145_TC21	8589934592
cg00890632_BC11	17592188141569
cg00890650_BC21	17592269932544
cg00890777_TC21	17592269932544
cg00890781_TC21	17592269932544
cg00890903_TC21	17592269932544
cg00891184_BC21	1100065275904
cg00891193_BC21	17592269932544
cg00891535_TC21	17592269932544
cg00891570_BC11	17592269932544
cg00892251_TC21	100663296
cg00892324_BC21	17314086912
cg00893636_BC21	4096
cg00893849_TC21	537001984
cg00894039_BC21	32
cg00894352_TC21	34359803904
cg00894440_BC21	2146305
cg00894715_TC21	565423855632513
cg00894870_BC21	4294967296
cg00895769_BC21	563018672898048
cg00895990_BC21	563018672898048
cg00895993_BC21	563018672898048
cg00896239_BC21	17592186044416
cg00897527_TC11	3221487616
cg00898013_TC21	512
cg00898017_BC21	4398046511104
cg00898112_TC21	4398046511104
cg00898120_TC21	4398046511104
cg00898148_BC11	4398046511104
cg00898584_TC21	67108864
cg00899124_TC21	412316860416
cg00899463_TC21	16777216
cg00900735_TC11	549764203520
cg00901401_TC21	8589934592
cg00901906_TC21	512
cg00901914_TC21	512
cg00901915_TC21	512
cg00902122_BC21	512
cg00902233_BC11	512
cg00902324_TC21	512
cg00903099_TC21	4398046511104
cg00904711_BC11	4194304
cg00904781_BC11	4194304
cg00905146_TC11	4194304
cg00905575_BC21	4194304
cg00907204_BC21	524292
cg00907204_BC22	524292
cg00907204_BC23	524292
cg00907381_BC21	49280
cg00907796_TC21	266240
cg00907842_TC21	18
cg00907856_TC21	266240
cg00908042_BC11	34359738368
cg00908631_BC21	135169
cg00908828_TC21	562950490292224
cg00909232_TC21	703687441776640
cg00909953_TC21	98304
cg00911226_TC21	70368744177664
cg00914575_BC21	2147483648
cg00917847_TC21	32776
cg00918794_BC21	8192
cg00919237_BC21	274877906944
cg00920130_TC21	83887106
cg00920254_BC21	32896
cg00920763_BC11	17825792
cg00921457_BC11	274877906944
cg00922420_TC11	1056
cg00922546_BC11	32769
cg00922697_BC21	2147483648
cg00922708_TC21	32769
cg00923420_BC11	32769
cg00925450_BC21	17592186044417
cg00925561_TC11	16
cg00925882_TC21	268435456
cg00925965_TC21	16
cg00926276_TC21	16
cg00926344_TC11	16
cg00927037_BC11	16
cg00927112_TC21	16
cg00927305_TC21	70368744179200
cg00927338_TC11	16
cg00927839_BC21	16
cg00927911_BC21	134217728
cg00927919_TC21	16
cg00928041_TC21	16
cg00928443_BC21	16
cg00928816_TC21	67108868
cg00928816_TC22	67108868
cg00929250_BC21	16
cg00929726_TC21	16
cg00929860_TC11	1024
cg00930043_TC21	16
cg00930213_BC21	281477124194304
cg00930873_TC21	268435456
cg00931491_BC21	69793218560
cg00931925_BC11	536870912
cg00932007_BC11	65536
cg00934087_BC21	2147483648
cg00934987_BC21	4398046511104
cg00935504_TC21	1048576
cg00935782_TC21	6442455044
cg00936935_TC21	1099511627776
cg00937359_BC21	2151813120
cg00940260_TC11	549755813888
cg00941755_TC21	35184372088832
cg00943233_TC21	65536
cg00943909_BC11	1099511627776
cg00944421_TC11	16384
cg00945547_BC21	49152
cg00945719_BC21	34359738368
cg00946195_BC21	270532610
cg00948252_TC21	1099511627776
cg00948513_TC21	536870912
cg00948513_TC22	536870912
cg00948513_TC23	536870912
cg00948513_TC24	536870912
cg00948664_TC21	34359738368
cg00952145_TC21	1099511627776
cg00952789_BC21	4
cg00953256_BC21	17609366093892
cg00954025_TC21	16
cg00957580_TC21	562949953421312
cg00958409_TC11	16
cg00958854_BC11	264192
cg00958854_BC12	264192
cg00959118_TC11	68719493120
cg00959259_TC21	33554432
cg00959259_TC22	33554432
cg00959259_TC23	33554432
cg00961177_BC11	2048
cg00961326_TC11	1536
cg00963223_TC21	8
cg00965831_TC11	17592186044416
cg00966078_TC21	268435456
cg00966672_TC21	1
cg00967372_TC21	2200097259520
cg00967711_TC21	2097152
cg00967885_BC21	134217728
cg00968031_TC21	70368878395392
cg00968235_TC21	70368878395392
cg00968569_TC21	70368878395392
cg00968883_BC11	70368878395392
cg00968989_TC11	70368878395392
cg00969017_TC21	70368878395392
cg00969479_TC21	234881024
cg00969479_TC22	234881024
cg00969507_TC21	234881024
cg00969514_BC21	234881024
cg00969515_TC21	234881024
cg00969517_TC21	234881024
cg00969519_TC21	234881024
cg00969521_BC21	234881024
cg00969522_BO21	234881024
cg00969522_TC21	234881024
cg00969525_BC21	234881024
cg00969525_TO21	234881024
cg00969546_TC21	234881024
cg00969674_BC21	100663296
cg00969674_BC22	100663296
cg00969674_TO21	100663296
cg00969687_TC21	100663296
cg00969689_BO21	100663296
cg00969689_TC21	100663296
cg00969691_BC21	100663296
cg00971050_TC11	2097153
cg00971359_BC11	268435456
cg00971577_BC21	1
cg00971664_BC11	268435456
cg00972078_TC21	268435456
cg00972327_TC21	268435456
cg00972492_TC21	268435456
cg00972902_TC11	268435456
cg00973061_TC21	268435456
cg00973143_TC21	3221225472
cg00973286_TC21	563499717623808
cg00974095_BC21	1024
cg00974579_BC21	16384
cg00976623_TC21	20
cg00977110_TC11	2199023256576
cg00978584_BC21	100663360
cg00978855_BC21	68719476736
cg00979369_TC21	20
cg00980060_TC21	16384
cg00980784_BC21	1024
cg00982919_BC21	140737488355328
cg00984525_TC21	70368744177668
cg00984602_BC11	4
cg00984696_BC21	70368744177664
cg00985195_TC21	70368744177664
cg00985277_BC11	70368744177664
